departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Casanare,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S.E,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,5000000,5000000,2026-02-03T00:00:00.000Z,2026-02-12T00:00:00.000Z,2026-04-11T00:00:00.000Z,PRESTAR SERVICIOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DEL MODELO DE ATENCIÓN PRIMARIA EN SALUD (APS); EN EL MARCO DE LA ESTRATEGIA MODELO PREVENTIVO Y PREDICTIVO - FORTALECIMIENTO DE LA APS EN EL NIVEL PRIMARIO DE ATENCIÓN; DESARROLLADA POR EL HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S.E. EN EL MUNICIPIO DE AGUAZUL.,PRESTAR SERVICIOS COMO AUXILIAR DE ENFERMERÍA PARA LA EJECUCIÓN DEL MODELO DE ATENCIÓN PRIMARIA EN SALUD (APS); EN EL MARCO DE LA ESTRATEGIA MODELO PREVENTIVO Y PREDICTIVO - FORTALECIMIENTO DE LA APS EN EL NIVEL PRIMARIO DE ATENCIÓN; DESARROLLADA POR EL HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S,58,2026,2,1,2.0768525613596913E8,1037,0.02
Antioquia,ALCALDIA MUNICIPAL SAN CARLOS,Servicio Público,Territorial,Ejecutivo,Centralizada,Seguros,Selección Abreviada de Menor Cuantía,En ejecución,No,,225558310,0,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATAR LA ADQUISICIÓN DE PÓLIZAS DE SEGUROS REQUERIDAS PARA LA ADECUADA PROTECCIÓN INTEGRAL DE LOS BIENES E INTERESES PATRIMONIALES DEL MUNICIPIO DE SAN CARLOS; MEDIANTE LA SUSCRIPCIÓN DE UN PROGRAMA DE SEGUROS QUE AMPARE VEHÍCULOS; MAQUINARIA; PLANTA Y EQUIPO; EDIFICACIONES; RESPONSABILIDAD CIVIL EXTRACONTRACTUAL; ASÍ COMO LAS PÓLIZAS DE VIDA DEL ALCALDE; PERSONERO Y CONCEJALES; Y DEMÁS COBERTURAS NECESARIAS; EN CUMPLIMIENTO DE LA NORMATIVA VIGENTE; CON EL PROPÓSITO DE GESTIONAR Y TRANSFERIR,CONTRATAR LA ADQUISICIÓN DE PÓLIZAS DE SEGUROS REQUERIDAS PARA LA ADECUADA PROTECCIÓN INTEGRAL DE LOS BIENES E INTERESES PATRIMONIALES DEL MUNICIPIO DE SAN CARLOS; MEDIANTE LA SUSCRIPCIÓN DE UN PROGRAMA DE SEGUROS QUE AMPARE VEHÍCULOS; MAQUINARIA; PLANTA Y EQUIPO; EDIFICACIONES; RESPONSABILIDAD CIVI,225,2026,5,0,3.077974599038113E8,4959,0.73
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,5048400,0,2026-05-20T00:00:00.000Z,2026-05-20T00:00:00.000Z,2026-06-30T00:00:00.000Z,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,41,2026,5,1,5.57940873615632E8,8393,0.01
Antioquia,MUNICIPIO DE MACEO,Servicio Público,Territorial,Ejecutivo,Centralizada,Compraventa,Mínima cuantía,En ejecución,Si,,11130200,0,2026-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-06-03T00:00:00.000Z,ADQUISICIÓN DE CALZADO Y VESTIDO DE LABOR PARA EL RECONOCIMIENTO DE LA PRESTACIÓN SOCIAL QUE POR LEY Y CONVENCIÓN COLECTIVA DE TRABAJO VIGENTE TIENEN DERECHO LOS EMPLEADOS PÚBLICOS Y TRABAJADORES OFICIALES DEL MUNICIPIO DE MACEO - ANTIOQUIA.,ADQUISICIÓN DE CALZADO Y VESTIDO DE LABOR PARA EL RECONOCIMIENTO DE LA PRESTACIÓN SOCIAL QUE POR LEY Y CONVENCIÓN COLECTIVA DE TRABAJO VIGENTE TIENEN DERECHO LOS EMPLEADOS PÚBLICOS Y TRABAJADORES OFICIALES DEL MUNICIPIO DE MACEO - ANTIOQUIA.,15,2026,5,0,3.077974599038113E8,4959,0.04
Antioquia,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,7999988,0,2026-05-15T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-08-12T00:00:00.000Z,Prestación de servicios como Auxiliar de Enfermería; ejecutando actividades en el área urbana  del Municipio de Barbosa; en aras de contribuir con el fortalecimiento de la Atención Primaria en Salud; mediante la conformación de los equipos básicos de atención en salud; según lo  establecido en la Resolución número 00000711 del 24 de abril  de 2025 y en el documento Lineamiento técnico - operativo de equipos básicos de salud: conformación; operación y seguimiento versión actualizada 3. Agosto de,Prestación de servicios como Auxiliar de Enfermería; ejecutando actividades en el área urbana  del Municipio de Barbosa; en aras de contribuir con el fortalecimiento de la Atención Primaria en Salud; mediante la conformación de los equipos básicos de atención en salud; según lo  establecido en la Re,89,2026,5,1,3.077974599038113E8,4959,0.03
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E. (OFICIAL),Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,3949053,0,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-06-30T00:00:00.000Z,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,Prestar servicios profesionales o de apoyo a la gestión administrativa y/o asistencial en la SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E.,47,2026,5,1,5.57940873615632E8,8393,0.01
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE ESE.,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,13332925,0,2026-05-14T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-07-31T00:00:00.000Z,Prestar servicios como PROFESIONAL ESPECIALIZADO I a la gestión administrativa y/o asistencial en la el área de comunicaciones dentro de los diferentes procesos y procedimientos de la Subred Integrada de Servicios de Salud Sur Occidente E.S.E. de acuerdo con requerimiento institucional.,Prestar servicios como PROFESIONAL ESPECIALIZADO I a la gestión administrativa y/o asistencial en la el área de comunicaciones dentro de los diferentes procesos y procedimientos de la Subred Integrada de Servicios de Salud Sur Occidente E.S.E. de acuerdo con requerimiento institucional.,78,2026,5,1,5.57940873615632E8,8393,0.02
Distrito Capital de Bogotá,HOSPITAL CENTRAL DE LA POLICIA,defensa,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación directa,En ejecución,No,,57429400,0,2026-05-13T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-10-13T00:00:00.000Z,PRESTACION DE SERVICIOS COMO MEDICO ESPECIALISTA II GINECOLOGIA Y OBSTETRICIA,PRESTACION DE SERVICIOS COMO MEDICO ESPECIALISTA II GINECOLOGIA Y OBSTETRICIA,152,2026,5,1,5.57940873615632E8,8393,0.1
Magdalena,ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,5400000,0,2026-05-13T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-06-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR ACTIVIDADES ADMINISTRATIVAS EN EL GRUPO DE TRABAJO DE FACTURACION DE LA E.S.E. HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRANECHE.,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN PARA REALIZAR ACTIVIDADES ADMINISTRATIVAS EN EL GRUPO DE TRABAJO DE FACTURACION DE LA E.S.E. HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRANECHE.,47,2026,5,1,7.677943580718768E7,3506,0.07
Huila,EMPRESA SOCIAL DEL ESTADO CAMILO TRUJILLO SILVA DE PALESTINA HUILA,Salud y Protección Social,Territorial,Corporación Autónoma,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,1840000,0,2026-05-13T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SUS SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERÍA EN APOYO AL CUMPLIMIENTO EN LAS RUTAS DE ATENCIÓN INTEGRAL SEGÚN RESOLUCIÓN 3280 DE 2018.,PRESTAR SUS SERVICIOS DE APOYO A LA GESTION COMO AUXILIAR DE ENFERMERÍA EN APOYO AL CUMPLIMIENTO EN LAS RUTAS DE ATENCIÓN INTEGRAL SEGÚN RESOLUCIÓN 3280 DE 2018.,18,2026,5,1,1.6070926649029127E8,1648,0.01
Antioquia,ALCALDÍA MUNICIPIO DE ABRIAQUÍ,Servicio Público,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,,48322920,0,2026-05-13T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-07-09T00:00:00.000Z,BRINDAR EL SERVICIO DE TRANSPORTE ESCOLAR A LOS ESTUDIANTES DE LA ZONA RURAL MATRICULADOS EN LA INSTITUCIÓN EDUCATIVA LA MILAGROSA DEL MUNICIPIO DE ABRIAQUÍ,BRINDAR EL SERVICIO DE TRANSPORTE ESCOLAR A LOS ESTUDIANTES DE LA ZONA RURAL MATRICULADOS EN LA INSTITUCIÓN EDUCATIVA LA MILAGROSA DEL MUNICIPIO DE ABRIAQUÍ,56,2026,5,0,3.077974599038113E8,4959,0.16
Santander,MUNICIPIO DE PIEDECUESTA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Suministros,Selección abreviada subasta inversa,En ejecución,Si,,200000000,0,2026-05-13T00:00:00.000Z,2026-05-15T00:00:00.000Z,2026-12-31T00:00:00.000Z,SUMINISTRO DE COMBUSTIBLES Y LUBRICANTES PARA EL FUNCIONAMIENTO DE LOS VEHÍCULOS Y MAQUINARIA DEL MUNICIPIO DE PIEDECUESTA; SANTANDER; INCLUYENDO LOS EQUIPOS ASIGNADOS A LA OFICINA DE MEDIO AMBIENTE Y GESTIÓN DEL RIESGO.,SUMINISTRO DE COMBUSTIBLES Y LUBRICANTES PARA EL FUNCIONAMIENTO DE LOS VEHÍCULOS Y MAQUINARIA DEL MUNICIPIO DE PIEDECUESTA; SANTANDER; INCLUYENDO LOS EQUIPOS ASIGNADOS A LA OFICINA DE MEDIO AMBIENTE Y GESTIÓN DEL RIESGO.,230,2026,5,0,2.540564492865275E8,2635,0.79
Antioquia,MUNICIPIO DE SAN ANDRES DE CUERQUIA,Servicio Público,Territorial,Ejecutivo,Centralizada,Venta muebles,Enajenación de bienes con subasta,Modificado,Si,,30500000,0,2026-05-12T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-06-13T00:00:00.000Z,Enajenación a través de subasta pública de bienes muebles usados en el estado en que se encuentran; (vehículo automotor) de propiedad del municipio de San Andrés de Cuerquia,Enajenación a través de subasta pública de bienes muebles usados en el estado en que se encuentran; (vehículo automotor) de propiedad del municipio de San Andrés de Cuerquia,31,2026,5,0,3.077974599038113E8,4959,0.1
,ESTABLECIMIENTO PENITENCIARIO DE MEDIANA SEGURIDAD Y CARCELARIO DE EL BORDO,Ley de Justicia,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,8561280,0,2026-05-12T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATAR EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO (INCULYE REPUESTOS Y MANO DE OBRA) PARA EL VEHICULO OFICIAL VAN VOLKSWAGEN ASIGNADO AL CPMS EL BORDO CAUCA.,CONTRATAR EL SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO (INCULYE REPUESTOS Y MANO DE OBRA) PARA EL VEHICULO OFICIAL VAN VOLKSWAGEN ASIGNADO AL CPMS EL BORDO CAUCA.,233,2026,5,0,,,
Atlántico,SENA REGIONAL ATLANTICO Intercentros,Transporte,Nacional,Ejecutivo,Descentralizada,Compraventa,Mínima cuantía,En ejecución,Si,,150000000,0,2026-05-11T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-08-13T00:00:00.000Z,CONTRATAR EL SUMINISTRO DE MATERIALES DE FORMACIÓN PARA LOS PROGRAMAS DE FORMACION PROFESIONAL TECNOPARQUE.,CONTRATAR EL SUMINISTRO DE MATERIALES DE FORMACIÓN PARA LOS PROGRAMAS DE FORMACION PROFESIONAL TECNOPARQUE.,91,2026,5,0,3.657421074976415E8,1696,0.41
,INSTITUCION EDUCATIVA CIUDAD LUZ,Educación Nacional,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,4398240,0,2026-05-11T00:00:00.000Z,2026-05-11T00:00:00.000Z,2027-05-06T00:00:00.000Z,Servicio tecnico de mantenimiento preventivo de ascensor hidráulico de 4 paradas de la Institución Educativa,Servicio tecnico de mantenimiento preventivo de ascensor hidráulico de 4 paradas de la Institución Educativa,360,2026,5,1,,,
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.**,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,4901760,0,2026-05-11T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS COMO PROFESIONAL ESPECIALIZADO DE APOYO A LA GESTIÓN EN EL MARCO DEL CONVENIO VIGENTE SUSCRITO ENTRE EL FONDO FINANCIERO DISTRITAL DE SALUD Y LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,PRESTAR SERVICIOS COMO PROFESIONAL ESPECIALIZADO DE APOYO A LA GESTIÓN EN EL MARCO DEL CONVENIO VIGENTE SUSCRITO ENTRE EL FONDO FINANCIERO DISTRITAL DE SALUD Y LA SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E,20,2026,5,1,5.57940873615632E8,8393,0.01
Atlántico,DISTRITO ESPECIAL INDUSTRIAL Y PORTUARIO DE BARRANQUILLA,Servicio Público,Territorial,Ejecutivo,Centralizada,Decreto 092 de 2017,Contratación régimen especial (con ofertas),En ejecución,Si,,3000000000,0,2026-05-08T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-12-31T00:00:00.000Z,AUNAR ESFUERZOS Y RECURSOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA EJECUCIÓN DE ACCIONES EN ALIMENTACIÓN Y NUTRICIÓN A POBLACIÓN VULNERABLE EN EL MARCO DEL PROYECTO IMPLEMENTACIÓN DE COMEDORES COMUNITARIOS DEL DISTRITO DE BARRANQUILLA,AUNAR ESFUERZOS Y RECURSOS TÉCNICOS; ADMINISTRATIVOS Y FINANCIEROS PARA LA EJECUCIÓN DE ACCIONES EN ALIMENTACIÓN Y NUTRICIÓN A POBLACIÓN VULNERABLE EN EL MARCO DEL PROYECTO IMPLEMENTACIÓN DE COMEDORES COMUNITARIOS DEL DISTRITO DE BARRANQUILLA,232,2026,5,1,3.657421074976415E8,1696,8.2
Tolima,HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUE TOLIMA - EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Legislativo,Descentralizada,Suministros,Contratación régimen especial,En ejecución,No,,168000000,0,2026-05-08T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-09-11T00:00:00.000Z,CONTRATAR EL SUMINISTRO DE LOS REACTIVOS E INSUMOS NECESARIOS PARA EL DIAGNOSTICO; TRATAMIENTO Y SEGUIMIENTO DE LAS DIFERENTES PATOLOGIAS QUE PRESENTA LOS USUARIOS DEL HOSPITAL FEDERICO LLERAS ACOSTA IBAGUE E.S.E.,CONTRATAR EL SUMINISTRO DE LOS REACTIVOS E INSUMOS NECESARIOS PARA EL DIAGNOSTICO; TRATAMIENTO Y SEGUIMIENTO DE LAS DIFERENTES PATOLOGIAS QUE PRESENTA LOS USUARIOS DEL HOSPITAL FEDERICO LLERAS ACOSTA IBAGUE E.S.E.,122,2026,5,1,2.554871704802176E8,2022,0.66
Antioquia,MUNICIPIO DE PUERTO BERRIO,Servicio Público,Territorial,Ejecutivo,Centralizada,Seguros,Selección Abreviada de Menor Cuantía,En ejecución,No,,205442928,0,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,2027-05-08T00:00:00.000Z,CONTRATAR CON UNA COMPAÑÍA DE SEGUROS; LEGALMENTE AUTORIZADA PARA FUNCIONAR EN EL PAÍS; LAS PÓLIZAS DE SEGUROS REQUERIDAS PARA LA ADECUADA PROTECCIÓN DE LOS BIENES E INTERESES PATRIMONIALES DEL MUNICIPIO DE PUERTO BERRIO; ASÍ COMO AQUELLOS POR LOS QUE SEA O FUERE LEGALMENTE RESPONSABLE O LE CORRESPONDA ASEGURAR EN VIRTUD DE DISPOSICIÓN LEGAL O CONTRACTUAL,CONTRATAR CON UNA COMPAÑÍA DE SEGUROS; LEGALMENTE AUTORIZADA PARA FUNCIONAR EN EL PAÍS; LAS PÓLIZAS DE SEGUROS REQUERIDAS PARA LA ADECUADA PROTECCIÓN DE LOS BIENES E INTERESES PATRIMONIALES DEL MUNICIPIO DE PUERTO BERRIO; ASÍ COMO AQUELLOS POR LOS QUE SEA O FUERE LEGALMENTE RESPONSABLE O LE CORRESPO,365,2026,5,0,3.077974599038113E8,4959,0.67
Norte de Santander,SENA REGIONAL NORTE DE SANTANDER Grupo de Apoyo Administrativo Mixto,Educación Nacional,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,19346000,0,2026-05-08T00:00:00.000Z,2026-05-12T00:00:00.000Z,2026-11-30T00:00:00.000Z,"54_9537_633 Contratar el suministro de gases industriales por el sistema de
proveeduría de precios unitarios fijos para los diferentes programas académicos del Centro de la Industria; la
Empresa y los Servicios de la Regional Norte de Santander en la vigencia 2026.","54_9537_633 Contratar el suministro de gases industriales por el sistema de
proveeduría de precios unitarios fijos para los diferentes programas académicos del Centro de la Industria; la
Empresa y los Servicios de la Regional Norte de Santander en la vigencia 2026.",202,2026,5,0,2.0313079243196437E8,2021,0.1
Magdalena,ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,,47280000,0,2026-05-08T00:00:00.000Z,2026-05-08T00:00:00.000Z,2026-08-31T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO MÉDICO ESPECIALISTA EN HEPATOLOGÍA Y GASTROENTEROLOGÍA PARA REALIZAR ACTIVIDADES ASISTENCIALES EN LA ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE.,PRESTACION DE SERVICIOS PROFESIONALES COMO MÉDICO ESPECIALISTA EN HEPATOLOGÍA Y GASTROENTEROLOGÍA PARA REALIZAR ACTIVIDADES ASISTENCIALES EN LA ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE.,115,2026,5,1,7.677943580718768E7,3506,0.62
Vichada,ICBF REGIONAL VICHADA,Salud y Protección Social,Nacional,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,,5707881,0,2026-05-07T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-06-30T00:00:00.000Z,ADQUIRIR ELEMENTOS DE DOTACIÓN PARA EL FUNCIONAMIENTO DEL CENTRO DE ATENCIÓN TRANSITORIO DEL SISTEMA DE RESPONSABILIDAD PENAL PARA ADOLESCENTES SRPA; UBICADO EN EL MUNICIPIO DE PUERTO CARREÑO; DEPARTAMENTO DEL VICHADA; PARA LA VIGENCIA 2026.,ADQUIRIR ELEMENTOS DE DOTACIÓN PARA EL FUNCIONAMIENTO DEL CENTRO DE ATENCIÓN TRANSITORIO DEL SISTEMA DE RESPONSABILIDAD PENAL PARA ADOLESCENTES SRPA; UBICADO EN EL MUNICIPIO DE PUERTO CARREÑO; DEPARTAMENTO DEL VICHADA; PARA LA VIGENCIA 2026.,50,2026,5,0,2.7632764037514653E7,853,0.21
Meta,HOSPITAL LOCAL PRIMER NIVEL E.S.E. FUENTEDEORO,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,44400000,0,2026-05-07T00:00:00.000Z,2026-05-07T00:00:00.000Z,2026-11-03T00:00:00.000Z,PRESTACION DE SERVICIOS COMO ENFERMERO (A) PROFESIONAL PARA DAR CONTINUIDAD DE LOS EQUIPOS BASICOS DE SALUD EN EL AREA URBANA; DE LA ESTRATEGIA DE ATENCION PRIMARIA EN SALUD (APS) DEL HOSPITAL LOCAL PRIMER NIVEL DE ATENCION E.S.E DE FUENTEDEORO; DE ACUERDO CON LA RESOLUCIÓN 709 DE 2025,PRESTACION DE SERVICIOS COMO ENFERMERO (A) PROFESIONAL PARA DAR CONTINUIDAD DE LOS EQUIPOS BASICOS DE SALUD EN EL AREA URBANA; DE LA ESTRATEGIA DE ATENCION PRIMARIA EN SALUD (APS) DEL HOSPITAL LOCAL PRIMER NIVEL DE ATENCION E.S.E DE FUENTEDEORO; DE ACUERDO CON LA RESOLUCIÓN 709 DE 2025,180,2026,5,1,2.278074871755618E8,2136,0.19
Antioquia,ALCALDIA MUNICIPIO DE TOLEDO,No aplica/No pertenece,Nacional,Ejecutivo,Centralizada,Seguros,Selección Abreviada de Menor Cuantía,En ejecución,No,,88000000,0,2026-05-07T00:00:00.000Z,2026-05-13T00:00:00.000Z,2026-12-31T00:00:00.000Z,CONTRATACIÓN DE PÓLIZAS DE SEGURO QUE AMPAREN BIENES Y PATRIMONIO DEL MUNICIPIO DE TOLEDO; ANTIOQUIA O POR LOS QUE SEA LEGALMENTE RESPONSABLE; DE ACUERDO A PÓLIZAS DE SEGUROS INDIVIDUALES QUE CONTENGAN LAS COBERTURAS DE DAÑOS MATERIALES (INCENDIO Y ANEXOS); TERREMOTO; TEMBLOR; ERUPCIÓN VOLCÁNICA; HUELGA; MOTÍN; ASONADA; CONMOCIÓN CIVIL Y ACTOS MALINTENCIONADOS DE TERCEROS; SUSTRACCIÓN; EQUIPO ELÉCTRICO Y ELECTRÓNICO; ROTURA DE MAQUINARIA; MANEJO GLOBAL OFICIAL; RESPONSABILIDAD CIVIL EXTRACONTRA,CONTRATACIÓN DE PÓLIZAS DE SEGURO QUE AMPAREN BIENES Y PATRIMONIO DEL MUNICIPIO DE TOLEDO; ANTIOQUIA O POR LOS QUE SEA LEGALMENTE RESPONSABLE; DE ACUERDO A PÓLIZAS DE SEGUROS INDIVIDUALES QUE CONTENGAN LAS COBERTURAS DE DAÑOS MATERIALES (INCENDIO Y ANEXOS); TERREMOTO; TEMBLOR; ERUPCIÓN VOLCÁNICA; HU,232,2026,5,0,3.077974599038113E8,4959,0.29
Casanare,HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S.E,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,,4032768,0,2026-05-07T00:00:00.000Z,2026-05-11T00:00:00.000Z,2026-07-10T00:00:00.000Z,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL DESARROLLO DE ACTIVIDADES EN LAS ÁREAS DE URGENCIAS; INTERNACIÓN Y SALA DE PARTOS DEL HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S.E.; GARANTIZANDO LA CONTINUIDAD Y CALIDAD EN LA ATENCIÓN EN SALUD.,PRESTAR SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL DESARROLLO DE ACTIVIDADES EN LAS ÁREAS DE URGENCIAS; INTERNACIÓN Y SALA DE PARTOS DEL HOSPITAL DE AGUAZUL JUAN HERNANDO URREGO E.S.E.; GARANTIZANDO LA CONTINUIDAD Y CALIDAD EN LA ATENCIÓN EN SALUD.,60,2026,5,1,2.0768525613596913E8,1037,0.02
Antioquia,INSTITUCIÓN UNIVERSITARIA COLEGIO MAYOR DE ANTIOQUIA,Educación Nacional,Territorial,Ejecutivo,Descentralizada,Compraventa,Mínima cuantía,En ejecución,Si,,5244000,0,2026-05-07T00:00:00.000Z,2026-05-19T00:00:00.000Z,2026-05-25T00:00:00.000Z,Adquirir a título de compraventa materiales para la fabricación de rejas metálicas de protección en las ventanas corredizas del edificio académico de la Institución Universitaria Colegio Mayor de Antioquia,Adquirir a título de compraventa materiales para la fabricación de rejas metálicas de protección en las ventanas corredizas del edificio académico de la Institución Universitaria Colegio Mayor de Antioquia,6,2026,5,0,3.077974599038113E8,4959,0.02
Antioquia,SENA REGIONAL ANTIOQUIA Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Compraventa,Mínima cuantía,En ejecución,Si,,75792528,0,2026-05-07T00:00:00.000Z,2026-05-14T00:00:00.000Z,2026-05-30T00:00:00.000Z,5_378 SUMINISTRAR KITS DE INSUMOS; MATERIALES; HERRAMIENTAS Y ELEMENTOS AGRÍCOLAS; PARA EL MONTAJE DE PILOTOS AGROECOLÓGICOS EN NÚCLEOS CAMPESINOS; EN EL MARCO DE LA ESTRATEGIA CAMPESENA,5_378 SUMINISTRAR KITS DE INSUMOS; MATERIALES; HERRAMIENTAS Y ELEMENTOS AGRÍCOLAS; PARA EL MONTAJE DE PILOTOS AGROECOLÓGICOS EN NÚCLEOS CAMPESINOS; EN EL MARCO DE LA ESTRATEGIA CAMPESENA,16,2026,5,0,3.077974599038113E8,4959,0.25
Cesar,SENA REGIONAL CESAR Grupo de Apoyo Administrativo Mixto,Trabajo,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,,81910925,0,2026-05-06T00:00:00.000Z,2026-05-07T00:00:00.000Z,2026-10-07T00:00:00.000Z,"Contratación de servicios de apoyo logísticos para el desarrollo de eventos y ferias institucionales del
grupo de la Agencia Pública de Empleo del SENA Regional Cesar en la vigencia 2026.","Contratación de servicios de apoyo logísticos para el desarrollo de eventos y ferias institucionales del
grupo de la Agencia Pública de Empleo del SENA Regional Cesar en la vigencia 2026.",153,2026,5,0,4.5593152436764705E8,884,0.18
