departamento,nombre_entidad,sector,orden,rama,entidad_centralizada,tipo_de_contrato,modalidad_de_contratacion,estado_contrato,es_pyme,destino_gasto,valor_del_contrato,valor_pagado,fecha_de_firma,fecha_de_inicio_del_contrato,fecha_de_fin_del_contrato,objeto_del_contrato,descripcion_del_proceso,duracion_dias,anio_firma,mes_firma,es_directa,valor_promedio_depto,n_contratos_depto,ratio_vs_depto
Boyacá,ESE SANTIAGO DE TUNJA *,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,12600000,3150000,2026-03-11T00:00:00.000Z,2026-03-11T00:00:00.000Z,2026-07-10T00:00:00.000Z,SC- PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,SC- PRESTACIÓN DE SERVICIOS COMO AUXILIAR DE ENFERMERÍA PARA EL PROGRAMA DE FORTALECIMIENTO DE LA GESTIÓN TERRITORIAL EN ATENCIÓN PRIMARIA EN SALUD EN LA ESE SANTIAGO DE TUNJA,121,2026,3,1,2.231946501464273E8,2841,0.06
Cauca,ESTADO SURORIENTE ESE,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,8625000,3450000,2026-03-10T00:00:00.000Z,2026-03-10T00:00:00.000Z,2026-05-25T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA III PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO VILLALOBOS DEL MUNICIPIO DE SANTA ROSA ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIAL DEL ESTADO SURORIENTE E.S.E.; SIGUIENDO LOS LINEAMIENTOS TÉCNICO-OPERATIVOS DISPUESTOS PARA LOS EQUIPOS BÁSICOS DE SALUD; EN EL MARCO DE LA RESOLUCIÓN 1010 DE 2025,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA III PARA LA GESTIÓN DE LAS ATENCIONES INDIVIDUALES Y OTRAS ATENCIONES EN SALUD; DERIVADOS DE LOS PLANES DE CUIDADO EN EL TERRITORIO VILLALOBOS DEL MUNICIPIO DE SANTA ROSA ZONA RURAL CON LOS EBS CONFORMADOS POR LA EMPRESA SOCIA,76,2026,3,1,1.9055105056899488E8,1174,0.05
Atlántico,DISPENSARIO MEDICO NIVEL II  BARRANQUILLA,defensa,Nacional,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Funcionamiento,54000000,0,2026-03-10T00:00:00.000Z,2026-03-12T00:00:00.000Z,2026-08-30T00:00:00.000Z,PRESTACIÓN DE SERVICIOS MÉDICOS INTEGRALES DE GASTROENTEROLOGÍA PARA LA REALIZACIÓN DE LOS EXÁMENES DIAGNÓSTICOS Y PROCEDIMIENTOS DE ESTA ESPECIALIDAD; CON EL FIN DE SATISFACER LAS NECESIDADES EN ESTA ÁREA DE TODO EL PERSONAL DE AFILIADOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LAS FFMM EN EL DISPENSARIO MÉDICO NIVEL II BARRANQUILLA.,PRESTACIÓN DE SERVICIOS MÉDICOS INTEGRALES DE GASTROENTEROLOGÍA PARA LA REALIZACIÓN DE LOS EXÁMENES DIAGNÓSTICOS Y PROCEDIMIENTOS DE ESTA ESPECIALIDAD; CON EL FIN DE SATISFACER LAS NECESIDADES EN ESTA ÁREA DE TODO EL PERSONAL DE AFILIADOS Y BENEFICIARIOS DEL SUBSISTEMA DE SALUD DE LAS FFMM EN EL DIS,171,2026,3,0,3.657421074976415E8,1696,0.15
Huila,ESE HOSPITAL LAURA PERDOMO DE GARCIA2,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,Modificado,No,,6435600,0,2026-03-09T00:00:00.000Z,2026-03-09T00:00:00.000Z,2026-03-31T00:00:00.000Z,EL PRESENTE CONTRATO TIENE POR OBJETO LA PRESTACIÓN DE SERVICIOS EN FORMA AUTÓNOMA E INDEPENDIENTE POR PARTE DEL CONTRATISTA Y A FAVOR DE LA E.S.E. PARA LA REALIZACIÓN DE ACTIVIDADES DE COORDINACIÓN DEL PROCESO DE FACTURACIÓN DE ESTA ÁREA FUNCIONAL - ASISTENCIAL DE LA E.S.E; EN LAS GESTIONES QUE DE ESTA NATURALEZA Y CONFORME SUS LINEAMIENTOS; DEBA ADELANTAR LA ENTIDAD.,EL PRESENTE CONTRATO TIENE POR OBJETO LA PRESTACIÓN DE SERVICIOS EN FORMA AUTÓNOMA E INDEPENDIENTE POR PARTE DEL CONTRATISTA Y A FAVOR DE LA E.S.E. PARA LA REALIZACIÓN DE ACTIVIDADES DE COORDINACIÓN DEL PROCESO DE FACTURACIÓN DE ESTA ÁREA FUNCIONAL - ASISTENCIAL DE LA E.S.E; EN LAS GESTIONES QUE DE,22,2026,3,1,1.6070926649029127E8,1648,0.04
Antioquia,MUNICIPIO DE TARSO,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Funcionamiento,7839000,0,2026-03-07T00:00:00.000Z,2026-03-07T00:00:00.000Z,2026-03-09T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO PARA LA REALIZACIÓN DE LAS ELECCIONES DEL CONGRESO DE LA REPÚBLICA Y CONSULTAS PRESIDENCIALES EN EL MUNICIPIO DE TARSO  ANTIOQUIA,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO PARA LA REALIZACIÓN DE LAS ELECCIONES DEL CONGRESO DE LA REPÚBLICA Y CONSULTAS PRESIDENCIALES EN EL MUNICIPIO DE TARSO  ANTIOQUIA,2,2026,3,0,3.077974599038113E8,4959,0.03
,HSVPG,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,Modificado,No,,9000000,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-06-06T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICO DE SALUD; DE CONFORMIDAD CON LO ESTABLECIDO A TRAVÉS DE LA RESOLUCIÓN NO. 873 DEL 2025 DEL MINISTERIO DE SALUD Y PROTECCIÓN SOCIAL; CON APLICACIÓN PARA LA ESE HOSPITAL SAN VICENTE DE PAÚL DE GÉNOVA; QUINDÍO,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILIAR DE ENFERMERÍA PARA EL FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE LA CONFORMACIÓN Y OPERACIÓN DE EQUIPOS BÁSICO DE SALUD; DE CONFORMIDAD CON LO ESTABLECIDO A TRAVÉS DE LA RESOLUCIÓN NO. 873 DEL 2025 DEL MINISTERIO DE SALUD,92,2026,3,1,,,
Córdoba,MUNICIPIO DE MONTERIA,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Contratación directa,En ejecución,Si,Funcionamiento,1000000000,0,2026-03-06T00:00:00.000Z,2026-03-20T00:00:00.000Z,2026-06-20T00:00:00.000Z,SUMINISTRO Y TRANSPORTE DE MATERIAL DE CANTERA PARA LA ATENCIÓN; REHABILITACIÓN Y MEJORAMIENTO DE VÍAS Y DEMÁS INFRAESTRUCTURAS AFECTADAS POR LA CALAMIDAD PÚBLICA DECLARADA EN EL MUNICIPIO DE MONTERÍA MEDIANTE DECRETO N° 0037 DE 2026; LA URGENCIA MANIFIESTA DECLARADA MEDIANTE DECRETO N°0038 DE 2026 Y EL ESTADO DE EMERGENCIA DECLARADO POR EL GOBIERNO NACIONAL MEDIANTE DECRETO N°0150 DE 2026,SUMINISTRO Y TRANSPORTE DE MATERIAL DE CANTERA PARA LA ATENCIÓN; REHABILITACIÓN Y MEJORAMIENTO DE VÍAS Y DEMÁS INFRAESTRUCTURAS AFECTADAS POR LA CALAMIDAD PÚBLICA DECLARADA EN EL MUNICIPIO DE MONTERÍA MEDIANTE DECRETO N° 0037 DE 2026; LA URGENCIA MANIFIESTA DECLARADA MEDIANTE DECRETO N°0038 DE 2026,92,2026,3,1,9.420889641948956E8,431,1.06
Meta,HOSPITAL DE CASTILLA LA NUEVA EMPRESA SOCIAL DEL ESTADO,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,10600000,5300000,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-05-03T00:00:00.000Z,PRESTAR SERVICIOS COMO PROFESIONAL DE PSICOLOGÍA EN EL HOSPITAL DE CASTILLA LA NUEVA PARA LA CONFORMACION; OPERACIÓN Y SEGUIMIENTO A EQUIPOS BASICOS DE SALUD EN EL ÁREA URBANA; EN LA IMPLEMENTACION DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD CONFORME A LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO DE SALUD Y PROTECCION SOCIAL,PRESTAR SERVICIOS COMO PROFESIONAL DE PSICOLOGÍA EN EL HOSPITAL DE CASTILLA LA NUEVA PARA LA CONFORMACION; OPERACIÓN Y SEGUIMIENTO A EQUIPOS BASICOS DE SALUD EN EL ÁREA URBANA; EN LA IMPLEMENTACION DE LA ESTRATEGIA DE ATENCIÓN PRIMARIA EN SALUD CONFORME A LOS LINEAMIENTOS EMITIDOS POR EL MINISTERIO,58,2026,3,1,2.278074871755618E8,2136,0.05
Antioquia,MUNICIPIO DE SAN LUIS,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,10700000,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-07-14T00:00:00.000Z,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DE LA CAMIONETA OFICIAL DEL MUNICIPIO DE SAN LUIS.,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A TODO COSTO DE LA CAMIONETA OFICIAL DEL MUNICIPIO DE SAN LUIS.,130,2026,3,0,3.077974599038113E8,4959,0.03
Huila,MUNICIPIO DE GUADALUPE,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,49000000,0,2026-03-06T00:00:00.000Z,2026-03-13T00:00:00.000Z,2026-12-31T00:00:00.000Z,Suministro e instalación de insumos y repuestos para mantenimiento preventivo y correctivo de los vehículos y maquinaria que componen el parque automotor del municipio de Guadalupe; Huila.,Suministro e instalación de insumos y repuestos para mantenimiento preventivo y correctivo de los vehículos y maquinaria que componen el parque automotor del municipio de Guadalupe; Huila.,293,2026,3,0,1.6070926649029127E8,1648,0.3
Distrito Capital de Bogotá,SUBRED INTEGRADA DE SERVICIO DE SALUD CENTRO ORIENTE E.S.E 1,Salud y Protección Social,Territorial,Ejecutivo,Descentralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,7066140,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-05-31T00:00:00.000Z,PRESTAR SERVICIOS COMO  TECNICO DE APOYO ASISTENCIAL COMO  AUXILIAR DE ENFERMERIA (AMBULANCIA) PARA DESARROLLAR ACTIVIDADES EN LA DIRECCION DE SERVICIOS DE URGENCIAS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,PRESTAR SERVICIOS COMO  TECNICO DE APOYO ASISTENCIAL COMO  AUXILIAR DE ENFERMERIA (AMBULANCIA) PARA DESARROLLAR ACTIVIDADES EN LA DIRECCION DE SERVICIOS DE URGENCIAS DE LA SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E.,86,2026,3,1,5.57940873615632E8,8393,0.01
Cesar,ALCALDIA DE BECERRIL CESAR,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Obra,Licitación pública Obra Publica,Modificado,No,Funcionamiento,2618545675,0,2026-03-06T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-10-05T00:00:00.000Z,AMPLIACION Y MEJORAMIENTO DE LA ESTACION DE POLICIA DEL MUNICIPIO DE BECERRIL; DEPARTAMENTO DEL CESAR,AMPLIACION Y MEJORAMIENTO DE LA ESTACION DE POLICIA DEL MUNICIPIO DE BECERRIL; DEPARTAMENTO DEL CESAR,182,2026,3,0,4.5593152436764705E8,884,5.74
Atlántico,DEPARTAMENTO DEL ATLANTICO**,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,No,Inversión,84000000,0,2026-03-06T00:00:00.000Z,2026-03-17T00:00:00.000Z,2026-11-17T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE TRANSPORTE TERRESTRE ESPECIAL URBANO DE APOYO A LA SUPERVISION DEL CONVENIO SUSCRITO POR LA SECRETARIA DE PLANEACIÓN DEPARTAMENTAL PARA LA EJECUCION DEL PROYECTO ACTUALIZACIÓN DEL INSTRUMENTO DE PLANEACIÓN TERRITORIAL EN EL DEPARTAMENTO DEL ATLÁNTICO FINANCIADO CON RECURSOS DEL SISTEMA GENERAL DE REGALIAS.,PRESTACIÓN DE SERVICIOS DE TRANSPORTE TERRESTRE ESPECIAL URBANO DE APOYO A LA SUPERVISION DEL CONVENIO SUSCRITO POR LA SECRETARIA DE PLANEACIÓN DEPARTAMENTAL PARA LA EJECUCION DEL PROYECTO ACTUALIZACIÓN DEL INSTRUMENTO DE PLANEACIÓN TERRITORIAL EN EL DEPARTAMENTO DEL ATLÁNTICO FINANCIADO CON RECURSO,245,2026,3,0,3.657421074976415E8,1696,0.23
Huila,SOCIEDAD DE ACUEDUCTOS ALCANTARILLADOS Y ASEO AGUAS DEL HUILA SA ESP,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Inversión,24000000,0,2026-03-06T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-07-26T00:00:00.000Z,PRESTAR SERVICIOS PROFESIONALES A AGUAS DEL HUILA SA ESP PARA APOYAR LA GESTION INSTITUCIONAL MEDIANTE LA ACTUALIZACION Y SEGUIMIENTO DE SIGEP II EL APOYO AL PROCESO DE PLANEACION INSTITUCIONAL Y EL ACOMPAÑAMIENTO AL PROCESO DE CONVALIDACION DE LAS TABLAS DE RETENCION DOCUMENTAL (TRD) DE CONFORMIDAD CON LA NORMATIVIDAD VIGENTE,PRESTAR SERVICIOS PROFESIONALES A AGUAS DEL HUILA SA ESP PARA APOYAR LA GESTION INSTITUCIONAL MEDIANTE LA ACTUALIZACION Y SEGUIMIENTO DE SIGEP II EL APOYO AL PROCESO DE PLANEACION INSTITUCIONAL Y EL ACOMPAÑAMIENTO AL PROCESO DE CONVALIDACION DE LAS TABLAS DE RETENCION DOCUMENTAL (TRD) DE CONFORMIDAD,142,2026,3,1,1.6070926649029127E8,1648,0.15
Valle del Cauca,ALCALDIA MUNICIPAL DE LA VICTORIA VALLE,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Inversión,9998000,0,2026-03-05T00:00:00.000Z,2026-03-06T00:00:00.000Z,2026-03-16T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO A LA SECRETARÍA DE GOBIERNO PARA GARANTIZAR LA ATENCIÓN A LOS PARTICIPANTES DE LA CAPACITACIÓN FUNCIONES DE DIGNATARIOS Y GERENCIA ESTRATÉGICA COMUNAL; EN EL MARCO DEL PROCESO DE ACREDITACIÓN DE LAS SESENTA (60) HORAS MÍNIMAS REQUERIDAS PARA LOS DIGNATARIOS DE LOS ORGANISMOS DE ACCIÓN COMUNAL; A REALIZARSE CON LAS ONCE (11) JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE LA VICTORIA - VALLE DEL CAUCA,PRESTACIÓN DE SERVICIOS DE APOYO LOGÍSTICO A LA SECRETARÍA DE GOBIERNO PARA GARANTIZAR LA ATENCIÓN A LOS PARTICIPANTES DE LA CAPACITACIÓN FUNCIONES DE DIGNATARIOS Y GERENCIA ESTRATÉGICA COMUNAL; EN EL MARCO DEL PROCESO DE ACREDITACIÓN DE LAS SESENTA (60) HORAS MÍNIMAS REQUERIDAS PARA LOS DIGNATARIOS,10,2026,3,0,3.972895858212735E8,2764,0.03
Magdalena,E.S.E. HOSPITAL LOCAL DE ZONA BANANERA,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,3600161,0,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-03-18T00:00:00.000Z,Prestacion de servicios para el mantenimiento de las ambulancias de placa JSK-788 y JSK-785 de la E.S.E. Hospital Local Zona Bananera; con el fin de garantizar su adecuado funcionamiento; disponibilidad operativa y continuidad en la prestación de los servicios de salud.,Prestacion de servicios para el mantenimiento de las ambulancias de placa JSK-788 y JSK-785 de la E.S.E. Hospital Local Zona Bananera; con el fin de garantizar su adecuado funcionamiento; disponibilidad operativa y continuidad en la prestación de los servicios de salud.,14,2026,3,1,7.677943580718768E7,3506,0.05
Quindío,ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDÍO SAN JUAN DE DIOS,Salud y Protección Social,Nacional,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,5644800,0,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-04-30T00:00:00.000Z,PRESTAR SERVICIOS DE TECNOLOGO EN REGENCIA DE FARMACIA EN EL SERVICIO FARMACÉUTICO DE LA ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,PRESTAR SERVICIOS DE TECNOLOGO EN REGENCIA DE FARMACIA EN EL SERVICIO FARMACÉUTICO DE LA ESE HOSPITAL DEPARTAMENTAL UNIVERSITARIO DEL QUINDIO SAN JUAN DE DIOS,57,2026,3,1,2.0016941187111112E8,450,0.03
Boyacá,ALCALDÍA MUNICIPAL CHIVATA,Servicio Público,Territorial,Ejecutivo,Centralizada,Suministros,Mínima cuantía,En ejecución,Si,Inversión,37729687,37729687,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-04-13T00:00:00.000Z,EJECUCIÓN DE DOS 02 AGENDAS DE CARÁCTER INSTITUCIONAL; CONFORME A FICHAS TÉCNICAS; ENCAMINADAS A LA COORDINACIÓN; ORGANIZACIÓN Y EJECUCIÓN DE ACTIVIDADES ORIENTADAS AL RECONOCIMIENTO DE LA MUJER; COMO LIDER SOCIAL; ASÍ COMO EL FOMENTO DE LAS MANIFESTACIONES CULTURALES Y TRADICIONALES DE NUESTRO PUEBLO;  EN CUMPLIMIENTO DE LAS METAS DEL PLAN DE DESARROLLO; CHIVATÁ MANOS A LA OBRA 2024  2027.,EJECUCIÓN DE DOS 02 AGENDAS DE CARÁCTER INSTITUCIONAL; CONFORME A FICHAS TÉCNICAS; ENCAMINADAS A LA COORDINACIÓN; ORGANIZACIÓN Y EJECUCIÓN DE ACTIVIDADES ORIENTADAS AL RECONOCIMIENTO DE LA MUJER; COMO LIDER SOCIAL; ASÍ COMO EL FOMENTO DE LAS MANIFESTACIONES CULTURALES Y TRADICIONALES DE NUESTRO PUEB,40,2026,3,0,2.231946501464273E8,2841,0.17
Meta,EMPRESA SOCIAL DEL ESTADO DEL DEPARTAMENTO DEL META E.S.E,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,55000000,11000000,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-08-03T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE PUERTO GAITAN EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,PRESTACIÓN DE SERVICIOS PROFESIONALES COMO MÉDICO PARA LA EJECUCIÓN DE LA ESTRATEGIA DE LA ATENCIÓN PRIMARIA EN SALUD (APS) EN EL MUNICIPIO DE PUERTO GAITAN EN CUMPLIMIENTO DE LA RESOLUCIÓN 709 DEL 2025,152,2026,3,1,2.278074871755618E8,2136,0.24
Antioquia,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS /,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Decreto 092 de 2017,Contratación régimen especial,En ejecución,No,Funcionamiento,12000000,0,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-06-18T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILAR EN ENFERMERIA DENTRO DE LA ESTRATEGIA DE ATENCIÓN DE LOS EQUIPOS BASICOS DE SALUD (EBS) RURALES; MEDIANTE LA RESOLUCION 0711 DE 2025 DEL MINISTERIO DE SALUD Y PROTECCION SOCIAL EN LA E.S.E. HOSPITAL SAN JUAN DE DIOS DE SEGOVIA ANTIOQUIA.,PRESTACIÓN DE SERVICIOS DE APOYO A LA GESTIÓN COMO AUXILAR EN ENFERMERIA DENTRO DE LA ESTRATEGIA DE ATENCIÓN DE LOS EQUIPOS BASICOS DE SALUD (EBS) RURALES; MEDIANTE LA RESOLUCION 0711 DE 2025 DEL MINISTERIO DE SALUD Y PROTECCION SOCIAL EN LA E.S.E. HOSPITAL SAN JUAN DE DIOS DE SEGOVIA ANTIOQUIA.,106,2026,3,1,3.077974599038113E8,4959,0.04
Norte de Santander,E.S.E. HOSPITAL REGIONAL SUR ORIENTAL,Salud y Protección Social,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,Si,Funcionamiento,3000000,0,2026-03-04T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-04-02T00:00:00.000Z,PRESTACION DE SERVICIOS PROFESIONALES COMO FISIOTERAPEUTA PARA LA IPS CHINÁCOTA; DE LA ESE HOSPITAL REGIONAL SUR ORIENTAL,PRESTACION DE SERVICIOS PROFESIONALES COMO FISIOTERAPEUTA PARA LA IPS CHINÁCOTA; DE LA ESE HOSPITAL REGIONAL SUR ORIENTAL,29,2026,3,1,2.0313079243196437E8,2021,0.01
Tolima,MUNICIPIO DE EL GUAMO TOLIMA,No aplica/No pertenece,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Mínima cuantía,En ejecución,Si,Funcionamiento,40000000,0,2026-03-03T00:00:00.000Z,2026-03-04T00:00:00.000Z,2026-07-01T00:00:00.000Z,PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA GARANTIZAR EL NORMAL DESARROLLO DE LAS JORNADAS ELECTORALES PARA LAS ELECCIONES A CONGRESO DE LA REPUBLICA Y PRESIDENCIA PARA EL AÑO 2026,PRESTACIÓN DE SERVICIOS DE APOYO LOGISTICO PARA GARANTIZAR EL NORMAL DESARROLLO DE LAS JORNADAS ELECTORALES PARA LAS ELECCIONES A CONGRESO DE LA REPUBLICA Y PRESIDENCIA PARA EL AÑO 2026,119,2026,3,0,2.554871704802176E8,2022,0.16
Huila,LOTERIA DEL HUILA,Servicio Público,Territorial,Ejecutivo,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,2264000,0,2026-03-03T00:00:00.000Z,2026-04-06T00:00:00.000Z,2026-06-30T00:00:00.000Z,"PRESTAR LOS SERVICIOS ESPECIALIZADOS DE EXÁMENES MÉDICOS 
OCUPACIONALES; ASÍ COMO LOS ESTUDIOS Y PRUEBAS 
PARACLÍNICAS NECESARIAS; GARANTIZANDO SU REALIZACIÓN 
BAJO LOS LINEAMIENTOS ESTABLECIDOS EN EL SISTEMA DE 
GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO - SG-SST Y LA 
NORMATIVIDAD VIGENTE; CON EL FIN DE DETERMINAR LA APTITUD 
MÉDICA; PREVENIR RIESGOS LABORALES Y PROTEGER LA SALUD 
DEL PERSONAL VINCULADO A LA ENTIDAD.","PRESTAR LOS SERVICIOS ESPECIALIZADOS DE EXÁMENES MÉDICOS 
OCUPACIONALES; ASÍ COMO LOS ESTUDIOS Y PRUEBAS 
PARACLÍNICAS NECESARIAS; GARANTIZANDO SU REALIZACIÓN 
BAJO LOS LINEAMIENTOS ESTABLECIDOS EN EL SISTEMA DE 
GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO - SG-SST Y LA 
NORMATIVIDAD VIGENTE; CON EL",85,2026,3,1,1.6070926649029127E8,1648,0.01
Magdalena,ALEJANDRO PROSPERO REVEREND E.S.E.,Salud y Protección Social,Territorial,Corporación Autónoma,Centralizada,Prestación de servicios,Contratación régimen especial,En ejecución,No,Funcionamiento,18550000,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-06-15T00:00:00.000Z,"PRESTAR SERVICIOS PROFESIONALES EN ODONTOLOGÍA EN LA ESE ALPROREV PARA EL
FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE EQUIPOS BÁSICOS SEGÚN
RESOLUCIÓN 698 DEL 2025 DEL MSPS (URBANO). ASIS-117","PRESTAR SERVICIOS PROFESIONALES EN ODONTOLOGÍA EN LA ESE ALPROREV PARA EL
FORTALECIMIENTO DE LA ATENCIÓN PRIMARIA EN SALUD A TRAVÉS DE EQUIPOS BÁSICOS SEGÚN
RESOLUCIÓN 698 DEL 2025 DEL MSPS (URBANO). ASIS-117",105,2026,3,1,7.677943580718768E7,3506,0.24
Antioquia,REGIONAL DE ASEGURAMIENTO EN SALUD N°6,Salud y Protección Social,Nacional,Ejecutivo,Descentralizada,Prestación de servicios,Contratación directa,En ejecución,No,Funcionamiento,35393871,0,2026-03-02T00:00:00.000Z,2026-03-02T00:00:00.000Z,2026-07-13T00:00:00.000Z,PRESTACIÓN DE SERVICIOS PROFESIONALES Y/O DE APOYO A LA GESTIÓN COMO MESIII8 - REGI60007 // MEDICO ESPECIALISTA III // AUDITORIA EN SALUD EN LA REGIONAL DE ASEGURAMIENTO EN SALUD Nº 6.,PRESTACIÓN DE SERVICIOS PROFESIONALES Y/O DE APOYO A LA GESTIÓN COMO MESIII8 - REGI60007 // MEDICO ESPECIALISTA III // AUDITORIA EN SALUD EN LA REGIONAL DE ASEGURAMIENTO EN SALUD Nº 6.,133,2026,3,1,3.077974599038113E8,4959,0.11
